VALOR,UNIDAD,VIGENCIADESDE,VIGENCIAHASTA
2002.95,COP,28/04/2000,28/04/2000
2004.47,COP,29/04/2000,02/05/2000
1958.12,COP,01/04/2000,03/04/2000
1963.22,COP,04/04/2000,04/04/2000
1964.10,COP,05/04/2000,05/04/2000
1968.92,COP,06/04/2000,06/04/2000
1959.84,COP,23/03/2000,23/03/2000
1954.57,COP,24/03/2000,24/03/2000
1954.83,COP,25/03/2000,27/03/2000
1958.93,COP,28/03/2000,28/03/2000
1955.14,COP,29/03/2000,29/03/2000
1949.75,COP,30/03/2000,30/03/2000
1948.60,COP,05/02/2000,07/02/2000
1950.59,COP,08/02/2000,08/02/2000
1949.54,COP,09/02/2000,09/02/2000
1946.51,COP,10/02/2000,10/02/2000
1952.29,COP,11/02/2000,11/02/2000
1948.16,COP,12/02/2000,14/02/2000
1950.77,COP,15/02/2000,15/02/2000
1949.61,COP,16/02/2000,16/02/2000
1946.79,COP,17/02/2000,17/02/2000
1945.31,COP,18/02/2000,18/02/2000
1947.41,COP,19/02/2000,21/02/2000
1943.83,COP,22/02/2000,22/02/2000
1941.54,COP,23/02/2000,23/02/2000
1944.18,COP,24/02/2000,24/02/2000
1947.72,COP,25/02/2000,25/02/2000
1947.28,COP,26/02/2000,28/02/2000
1946.17,COP,29/02/2000,29/02/2000
1948.05,COP,01/03/2000,01/03/2000
1950.88,COP,02/03/2000,02/03/2000
1956.80,COP,03/03/2000,03/03/2000
1961.16,COP,04/03/2000,06/03/2000
1965.63,COP,07/03/2000,07/03/2000
1964.26,COP,08/03/2000,08/03/2000
1960.47,COP,09/03/2000,09/03/2000
1959.77,COP,10/03/2000,10/03/2000
1958.48,COP,11/03/2000,13/03/2000
1957.50,COP,14/03/2000,14/03/2000
1955.75,COP,15/03/2000,15/03/2000
1954.26,COP,16/03/2000,16/03/2000
1950.01,COP,17/03/2000,17/03/2000
1952.98,COP,18/03/2000,21/03/2000
1956.98,COP,22/03/2000,22/03/2000
631.51,COP,05/12/1991,05/12/1991
627.16,COP,06/12/1991,06/12/1991
638.06,COP,07/12/1991,09/12/1991
622.92,COP,10/12/1991,10/12/1991
763.38,COP,09/03/1993,09/03/1993
763.90,COP,10/03/1993,10/03/1993
764.74,COP,11/03/1993,11/03/1993
765.19,COP,12/03/1993,12/03/1993
764.29,COP,16/03/1993,16/03/1993
765.06,COP,17/03/1993,17/03/1993
766.12,COP,18/03/1993,18/03/1993
766.42,COP,19/03/1993,19/03/1993
766.84,COP,20/03/1993,23/03/1993
766.63,COP,24/03/1993,24/03/1993
797.63,COP,22/07/1993,22/07/1993
798.17,COP,23/07/1993,23/07/1993
798.83,COP,24/07/1993,26/07/1993
799.17,COP,27/07/1993,27/07/1993
799.96,COP,28/07/1993,28/07/1993
800.42,COP,29/07/1993,29/07/1993
801.04,COP,30/07/1993,30/07/1993
801.35,COP,31/07/1993,02/08/1993
627.46,COP,11/12/1991,11/12/1991
633.09,COP,12/12/1991,12/12/1991
632.35,COP,13/12/1991,13/12/1991
630.91,COP,14/12/1991,16/12/1991
626.23,COP,17/12/1991,17/12/1991
1925.49,COP,01/10/2009,01/10/2009
1918.87,COP,02/10/2009,02/10/2009
1919.75,COP,03/10/2009,05/10/2009
1925.57,COP,06/10/2009,06/10/2009
1906.59,COP,07/10/2009,07/10/2009
1897.31,COP,08/10/2009,08/10/2009
1870.96,COP,09/10/2009,09/10/2009
1857.21,COP,10/10/2009,13/10/2009
1825.68,COP,14/10/2009,14/10/2009
1830.38,COP,15/10/2009,15/10/2009
1838.26,COP,16/10/2009,16/10/2009
1843.81,COP,17/10/2009,19/10/2009
1858.40,COP,20/10/2009,20/10/2009
1913.98,COP,21/10/2009,21/10/2009
1910.04,COP,22/10/2009,22/10/2009
1914.89,COP,23/10/2009,23/10/2009
1924.35,COP,24/10/2009,26/10/2009
1932.81,COP,27/10/2009,27/10/2009
1977.26,COP,28/10/2009,28/10/2009
2006.18,COP,29/10/2009,29/10/2009
2004.37,COP,30/10/2009,30/10/2009
1993.80,COP,31/10/2009,03/11/2009
2008.72,COP,04/11/2009,04/11/2009
1963.70,COP,05/11/2009,05/11/2009
1958.24,COP,06/11/2009,06/11/2009
1981.61,COP,07/11/2009,09/11/2009
1968.45,COP,10/11/2009,10/11/2009
1969.52,COP,11/11/2009,12/11/2009
1976.89,COP,13/11/2009,13/11/2009
1971.27,COP,14/11/2009,17/11/2009
1966.22,COP,18/11/2009,18/11/2009
1953.45,COP,19/11/2009,19/11/2009
1962.33,COP,20/11/2009,20/11/2009
1974.47,COP,21/11/2009,23/11/2009
1964.92,COP,24/11/2009,24/11/2009
1969.01,COP,25/11/2009,25/11/2009
1974.14,COP,26/11/2009,27/11/2009
1997.47,COP,28/11/2009,30/11/2009
1795.40,COP,12/09/2012,12/09/2012
1802.22,COP,13/09/2012,13/09/2012
1799.57,COP,14/09/2012,14/09/2012
1789.54,COP,15/09/2012,17/09/2012
1799.77,COP,18/09/2012,18/09/2012
1800.19,COP,19/09/2012,19/09/2012
1795.66,COP,20/09/2012,20/09/2012
1798.98,COP,21/09/2012,21/09/2012
1796.75,COP,22/09/2012,24/09/2012
1799.29,COP,25/09/2012,25/09/2012
1795.69,COP,26/09/2012,26/09/2012
1799.55,COP,27/09/2012,27/09/2012
1798.08,COP,28/09/2012,28/09/2012
1800.52,COP,29/09/2012,01/10/2012
1797.97,COP,02/10/2012,02/10/2012
1798.86,COP,03/10/2012,03/10/2012
1800.43,COP,04/10/2012,04/10/2012
1797.68,COP,05/10/2012,05/10/2012
1795.40,COP,06/10/2012,09/10/2012
1798.32,COP,10/10/2012,10/10/2012
1799.78,COP,11/10/2012,11/10/2012
1797.68,COP,12/10/2012,12/10/2012
1797.68,COP,13/10/2012,16/10/2012
1797.81,COP,17/10/2012,17/10/2012
1798.53,COP,18/10/2012,18/10/2012
1797.66,COP,19/10/2012,19/10/2012
1798.42,COP,20/10/2012,22/10/2012
1802.91,COP,23/10/2012,23/10/2012
1816.60,COP,24/10/2012,24/10/2012
1817.25,COP,25/10/2012,25/10/2012
1816.97,COP,26/10/2012,26/10/2012
1823.18,COP,27/10/2012,29/10/2012
1830.45,COP,30/10/2012,30/10/2012
1829.89,COP,31/10/2012,31/10/2012
1831.25,COP,01/11/2012,01/11/2012
1825.50,COP,02/11/2012,02/11/2012
1828.80,COP,03/11/2012,06/11/2012
1814.99,COP,07/11/2012,07/11/2012
1814.83,COP,08/11/2012,08/11/2012
1814.21,COP,09/11/2012,09/11/2012
1816.99,COP,10/11/2012,13/11/2012
1819.30,COP,14/11/2012,14/11/2012
1818.20,COP,15/11/2012,15/11/2012
1822.61,COP,16/11/2012,16/11/2012
1823.46,COP,17/11/2012,19/11/2012
1817.67,COP,20/11/2012,20/11/2012
1815.58,COP,21/11/2012,21/11/2012
1815.76,COP,22/11/2012,23/11/2012
1820.18,COP,24/11/2012,26/11/2012
1824.12,COP,27/11/2012,27/11/2012
1823.54,COP,28/11/2012,28/11/2012
1825.08,COP,29/11/2012,29/11/2012
1817.93,COP,30/11/2012,30/11/2012
1813.72,COP,01/12/2012,03/12/2012
1813.73,COP,04/12/2012,04/12/2012
1813.57,COP,05/12/2012,05/12/2012
1811.05,COP,06/12/2012,06/12/2012
1803.69,COP,07/12/2012,07/12/2012
1797.45,COP,08/12/2012,10/12/2012
1799.40,COP,11/12/2012,11/12/2012
1801.50,COP,12/12/2012,12/12/2012
1796.31,COP,13/12/2012,13/12/2012
1795.05,COP,14/12/2012,14/12/2012
1798.37,COP,15/12/2012,17/12/2012
1796.98,COP,18/12/2012,18/12/2012
1794.14,COP,19/12/2012,19/12/2012
1790.46,COP,20/12/2012,20/12/2012
1788.87,COP,21/12/2012,21/12/2012
1779.79,COP,22/12/2012,24/12/2012
1773.44,COP,25/12/2012,26/12/2012
1771.49,COP,27/12/2012,27/12/2012
1771.54,COP,28/12/2012,28/12/2012
1768.23,COP,29/12/2012,02/01/2013
1759.97,COP,03/01/2013,03/01/2013
1760.83,COP,04/01/2013,04/01/2013
1767.54,COP,05/01/2013,08/01/2013
1771.31,COP,09/01/2013,09/01/2013
1767.96,COP,10/01/2013,10/01/2013
1761.50,COP,11/01/2013,11/01/2013
1762.38,COP,12/01/2013,14/01/2013
1758.45,COP,15/01/2013,15/01/2013
1769.88,COP,16/01/2013,16/01/2013
1775.15,COP,17/01/2013,17/01/2013
1767.78,COP,18/01/2013,18/01/2013
1767.74,COP,19/01/2013,22/01/2013
1776.96,COP,23/01/2013,23/01/2013
1778.69,COP,24/01/2013,24/01/2013
1779.73,COP,25/01/2013,25/01/2013
1779.25,COP,26/01/2013,28/01/2013
1779.84,COP,29/01/2013,29/01/2013
1776.09,COP,30/01/2013,30/01/2013
1773.24,COP,31/01/2013,31/01/2013
1775.65,COP,01/02/2013,01/02/2013
1776.20,COP,02/02/2013,04/02/2013
1785.92,COP,05/02/2013,05/02/2013
1789.09,COP,06/02/2013,06/02/2013
1791.24,COP,07/02/2013,07/02/2013
1795.21,COP,08/02/2013,08/02/2013
1895.75,COP,24/06/2010,24/06/2010
1896.87,COP,25/06/2010,25/06/2010
1900.36,COP,26/06/2010,28/06/2010
1901.65,COP,29/06/2010,29/06/2010
1916.46,COP,30/06/2010,30/06/2010
1913.15,COP,01/07/2010,01/07/2010
1897.33,COP,02/07/2010,02/07/2010
1884.31,COP,03/07/2010,06/07/2010
1882.47,COP,07/07/2010,07/07/2010
1901.38,COP,08/07/2010,08/07/2010
1862.05,COP,27/01/2011,27/01/2011
1858.70,COP,28/01/2011,28/01/2011
1857.98,COP,29/01/2011,31/01/2011
1867.82,COP,01/02/2011,01/02/2011
1853.33,COP,02/02/2011,02/02/2011
1863.03,COP,04/02/2011,04/02/2011
2793.36,COP,24/09/2002,24/09/2002
2810.46,COP,25/09/2002,25/09/2002
2802.32,COP,26/09/2002,26/09/2002
2579.59,COP,28/10/2004,28/10/2004
2585.80,COP,29/10/2004,29/10/2004
2575.19,COP,30/10/2004,02/11/2004
2568.08,COP,03/11/2004,03/11/2004
2561.28,COP,04/11/2004,04/11/2004
2550.37,COP,05/11/2004,05/11/2004
2547.79,COP,06/11/2004,08/11/2004
2544.65,COP,09/11/2004,09/11/2004
2542.20,COP,10/11/2004,10/11/2004
2540.47,COP,11/11/2004,12/11/2004
2541.98,COP,13/11/2004,16/11/2004
2535.89,COP,17/11/2004,17/11/2004
2523.41,COP,18/11/2004,18/11/2004
2515.32,COP,19/11/2004,19/11/2004
2517.86,COP,20/11/2004,22/11/2004
2521.81,COP,23/11/2004,23/11/2004
2509.79,COP,24/11/2004,24/11/2004
2501.88,COP,25/11/2004,26/11/2004
2484.36,COP,27/11/2004,29/11/2004
2479.10,COP,30/11/2004,30/11/2004
2479.18,COP,01/12/2004,01/12/2004
2472.12,COP,02/12/2004,02/12/2004
2481.93,COP,03/12/2004,03/12/2004
2475.23,COP,04/12/2004,06/12/2004
2466.71,COP,07/12/2004,07/12/2004
2455.12,COP,08/12/2004,09/12/2004
2464.19,COP,10/12/2004,10/12/2004
2440.72,COP,11/12/2004,13/12/2004
2416.29,COP,14/12/2004,14/12/2004
2385.10,COP,15/12/2004,15/12/2004
2376.37,COP,16/12/2004,16/12/2004
2365.75,COP,17/12/2004,17/12/2004
2361.46,COP,18/12/2004,20/12/2004
2329.79,COP,21/12/2004,21/12/2004
2316.12,COP,22/12/2004,22/12/2004
2381.03,COP,23/12/2004,23/12/2004
2404.40,COP,24/12/2004,24/12/2004
2375.99,COP,25/12/2004,27/12/2004
2385.32,COP,28/12/2004,28/12/2004
2415.37,COP,29/12/2004,29/12/2004
2412.10,COP,30/12/2004,30/12/2004
2389.75,COP,31/12/2004,03/01/2005
2338.84,COP,04/01/2005,04/01/2005
2315.45,COP,05/01/2005,05/01/2005
2344.45,COP,06/01/2005,06/01/2005
2386.67,COP,07/01/2005,07/01/2005
2358.54,COP,08/01/2005,11/01/2005
2380.96,COP,12/01/2005,12/01/2005
2358.64,COP,13/01/2005,13/01/2005
2340.42,COP,14/01/2005,14/01/2005
2351.23,COP,15/01/2005,18/01/2005
2371.77,COP,19/01/2005,19/01/2005
2363.69,COP,20/01/2005,20/01/2005
2381.54,COP,21/01/2005,21/01/2005
2373.86,COP,22/01/2005,24/01/2005
2370.77,COP,25/01/2005,25/01/2005
2370.08,COP,26/01/2005,26/01/2005
2370.95,COP,27/01/2005,27/01/2005
2372.63,COP,28/01/2005,28/01/2005
2367.76,COP,29/01/2005,31/01/2005
2363.75,COP,01/02/2005,01/02/2005
2358.16,COP,02/02/2005,02/02/2005
2364.13,COP,03/02/2005,03/02/2005
2365.08,COP,04/02/2005,04/02/2005
2361.92,COP,05/02/2005,07/02/2005
2365.79,COP,08/02/2005,08/02/2005
2364.16,COP,09/02/2005,09/02/2005
2358.61,COP,10/02/2005,10/02/2005
2344.94,COP,11/02/2005,11/02/2005
3389.94,COP,31/10/2019,31/10/2019
3767.05,COP,14/08/2020,14/08/2020
3658.22,COP,26/03/2021,26/03/2021
3693.35,COP,16/06/2021,16/06/2021
3730.45,COP,18/06/2021,18/06/2021
3824.08,COP,13/07/2021,13/07/2021
3867.88,COP,31/07/2021,02/08/2021
3949.33,COP,07/08/2021,09/08/2021
3994.15,COP,25/12/2021,27/12/2021
3207.66,COP,09/07/2019,09/07/2019
3457.89,COP,28/08/2019,28/08/2019
3384.21,COP,13/11/2019,13/11/2019
3502.92,COP,28/11/2019,29/11/2019
3636.26,COP,21/04/2021,21/04/2021
3690.56,COP,17/06/2021,17/06/2021
3809.07,COP,16/07/2021,16/07/2021
3918.49,COP,28/07/2021,28/07/2021
3865.04,COP,26/08/2021,26/08/2021
3770.58,COP,21/10/2021,21/10/2021
1998.45,COP,01/12/2009,01/12/2009
1990.29,COP,02/12/2009,02/12/2009
1990.80,COP,03/12/2009,03/12/2009
1989.94,COP,04/12/2009,04/12/2009
2003.94,COP,05/12/2009,07/12/2009
2009.45,COP,08/12/2009,09/12/2009
2016.73,COP,10/12/2009,10/12/2009
2016.17,COP,11/12/2009,11/12/2009
1787.65,COP,15/05/2008,15/05/2008
1792.94,COP,16/05/2008,16/05/2008
1785.04,COP,17/05/2008,19/05/2008
1779.35,COP,20/05/2008,20/05/2008
1787.59,COP,21/05/2008,21/05/2008
1779.48,COP,22/05/2008,22/05/2008
1779.59,COP,23/05/2008,23/05/2008
1777.98,COP,24/05/2008,27/05/2008
1772.55,COP,28/05/2008,28/05/2008
1767.41,COP,29/05/2008,29/05/2008
1755.95,COP,30/05/2008,30/05/2008
1744.01,COP,31/05/2008,03/06/2008
1730.61,COP,04/06/2008,04/06/2008
1728.76,COP,05/06/2008,05/06/2008
1709.95,COP,06/06/2008,06/06/2008
1702.44,COP,07/06/2008,09/06/2008
1687.13,COP,10/06/2008,10/06/2008
1696.79,COP,11/06/2008,11/06/2008
1700.94,COP,12/06/2008,12/06/2008
1705.35,COP,13/06/2008,13/06/2008
1707.87,COP,14/06/2008,16/06/2008
1684.52,COP,17/06/2008,17/06/2008
1655.42,COP,18/06/2008,18/06/2008
1652.41,COP,19/06/2008,19/06/2008
1670.31,COP,20/06/2008,20/06/2008
1678.82,COP,21/06/2008,23/06/2008
1713.63,COP,24/06/2008,24/06/2008
1748.04,COP,25/06/2008,25/06/2008
1783.44,COP,26/06/2008,26/06/2008
1832.81,COP,27/06/2008,27/06/2008
1923.02,COP,28/06/2008,01/07/2008
1748.43,COP,04/07/2008,07/07/2008
1719.48,COP,08/07/2008,08/07/2008
2054.90,COP,28/02/2014,28/02/2014
2046.75,COP,01/03/2014,03/03/2014
2052.51,COP,04/03/2014,04/03/2014
2047.75,COP,05/03/2014,05/03/2014
2045.14,COP,06/03/2014,06/03/2014
2030.02,COP,07/03/2014,07/03/2014
2036.20,COP,08/03/2014,10/03/2014
2042.78,COP,11/03/2014,11/03/2014
2043.59,COP,12/03/2014,12/03/2014
2047.59,COP,13/03/2014,13/03/2014
2044.48,COP,14/03/2014,14/03/2014
1728.74,COP,10/07/2008,10/07/2008
1768.09,COP,11/07/2008,11/07/2008
1778.80,COP,12/07/2008,14/07/2008
1753.51,COP,15/07/2008,15/07/2008
1777.17,COP,16/07/2008,16/07/2008
1736.49,COP,09/07/2008,09/07/2008
1768.53,COP,17/07/2008,17/07/2008
1757.79,COP,18/07/2008,18/07/2008
1788.24,COP,19/07/2008,21/07/2008
1802.01,COP,22/07/2008,22/07/2008
1797.43,COP,23/07/2008,23/07/2008
1772.25,COP,24/07/2008,24/07/2008
1777.10,COP,25/07/2008,25/07/2008
1785.17,COP,26/07/2008,28/07/2008
1764.48,COP,29/07/2008,29/07/2008
1789.68,COP,30/07/2008,30/07/2008
1792.24,COP,31/07/2008,31/07/2008
1800.54,COP,01/08/2008,01/08/2008
1779.97,COP,02/08/2008,04/08/2008
1771.31,COP,05/08/2008,05/08/2008
1772.16,COP,06/08/2008,06/08/2008
1782.92,COP,07/08/2008,08/08/2008
1816.25,COP,09/08/2008,11/08/2008
1821.76,COP,12/08/2008,12/08/2008
1836.25,COP,13/08/2008,13/08/2008
1854.16,COP,14/08/2008,14/08/2008
1853.45,COP,15/08/2008,15/08/2008
1882.11,COP,16/08/2008,19/08/2008
1891.99,COP,20/08/2008,20/08/2008
1880.69,COP,21/08/2008,21/08/2008
1864.26,COP,22/08/2008,22/08/2008
1872.07,COP,23/08/2008,25/08/2008
1873.94,COP,26/08/2008,26/08/2008
1892.06,COP,27/08/2008,27/08/2008
1887.71,COP,28/08/2008,28/08/2008
1041.76,COP,15/08/1996,15/08/1996
1051.82,COP,16/08/1996,16/08/1996
1047.90,COP,17/08/1996,20/08/1996
1044.54,COP,21/08/1996,21/08/1996
1037.43,COP,22/08/1996,22/08/1996
1040.15,COP,23/08/1996,23/08/1996
1037.10,COP,24/08/1996,26/08/1996
1041.64,COP,27/08/1996,27/08/1996
1044.54,COP,28/08/1996,28/08/1996
1046.70,COP,29/08/1996,29/08/1996
1045.02,COP,30/08/1996,30/08/1996
1054.87,COP,02/08/1996,02/08/1996
1054.10,COP,03/08/1996,05/08/1996
1042.32,COP,31/08/1996,02/09/1996
1044.38,COP,03/09/1996,03/09/1996
1045.27,COP,04/09/1996,04/09/1996
1044.09,COP,05/09/1996,05/09/1996
1043.93,COP,06/09/1996,06/09/1996
1045.87,COP,07/09/1996,09/09/1996
1047.95,COP,10/09/1996,10/09/1996
1051.64,COP,11/09/1996,11/09/1996
1047.26,COP,12/09/1996,12/09/1996
1047.66,COP,13/09/1996,13/09/1996
745.79,COP,05/02/1993,05/02/1993
746.56,COP,06/02/1993,08/02/1993
745.45,COP,09/02/1993,09/02/1993
745.49,COP,10/02/1993,10/02/1993
745.38,COP,11/02/1993,11/02/1993
748.22,COP,12/02/1993,12/02/1993
748.88,COP,13/02/1993,15/02/1993
748.18,COP,16/02/1993,16/02/1993
749.69,COP,17/02/1993,17/02/1993
750.75,COP,18/02/1993,18/02/1993
752.47,COP,19/02/1993,19/02/1993
751.96,COP,20/02/1993,22/02/1993
752.52,COP,23/02/1993,23/02/1993
753.33,COP,24/02/1993,24/02/1993
745.73,COP,04/02/1993,04/02/1993
755.07,COP,25/02/1993,25/02/1993
759.20,COP,26/02/1993,26/02/1993
758.03,COP,27/02/1993,01/03/1993
757.89,COP,02/03/1993,02/03/1993
760.71,COP,03/03/1993,03/03/1993
762.68,COP,04/03/1993,04/03/1993
762.04,COP,05/03/1993,05/03/1993
762.20,COP,06/03/1993,08/03/1993
784.80,COP,12/06/1993,15/06/1993
785.90,COP,16/06/1993,16/06/1993
786.64,COP,17/06/1993,17/06/1993
787.49,COP,18/06/1993,18/06/1993
786.77,COP,19/06/1993,22/06/1993
787.06,COP,23/06/1993,23/06/1993
786.42,COP,24/06/1993,24/06/1993
786.72,COP,25/06/1993,25/06/1993
786.96,COP,26/06/1993,28/06/1993
786.80,COP,29/06/1993,29/06/1993
787.12,COP,30/06/1993,30/06/1993
786.10,COP,01/07/1993,01/07/1993
787.51,COP,02/07/1993,02/07/1993
788.65,COP,03/07/1993,06/07/1993
789.47,COP,07/07/1993,07/07/1993
785.79,COP,11/06/1993,11/06/1993
790.58,COP,08/07/1993,08/07/1993
791.73,COP,09/07/1993,09/07/1993
793.18,COP,10/07/1993,12/07/1993
794.67,COP,13/07/1993,13/07/1993
795.66,COP,14/07/1993,14/07/1993
797.00,COP,15/07/1993,15/07/1993
797.06,COP,16/07/1993,16/07/1993
797.31,COP,17/07/1993,19/07/1993
797.41,COP,20/07/1993,21/07/1993
839.14,COP,04/05/1994,04/05/1994
841.00,COP,05/05/1994,05/05/1994
841.25,COP,06/05/1994,06/05/1994
841.70,COP,07/05/1994,09/05/1994
841.27,COP,10/05/1994,10/05/1994
841.33,COP,11/05/1994,11/05/1994
841.92,COP,12/05/1994,12/05/1994
843.24,COP,13/05/1994,13/05/1994
842.23,COP,14/05/1994,17/05/1994
842.21,COP,18/05/1994,18/05/1994
842.83,COP,19/05/1994,19/05/1994
842.64,COP,20/05/1994,20/05/1994
842.33,COP,21/05/1994,23/05/1994
842.92,COP,24/05/1994,24/05/1994
843.08,COP,25/05/1994,25/05/1994
842.22,COP,26/05/1994,26/05/1994
841.86,COP,27/05/1994,27/05/1994
840.93,COP,28/05/1994,30/05/1994
841.12,COP,31/05/1994,31/05/1994
841.93,COP,01/06/1994,01/06/1994
842.00,COP,02/06/1994,02/06/1994
841.44,COP,03/06/1994,03/06/1994
840.37,COP,04/06/1994,07/06/1994
839.56,COP,08/06/1994,08/06/1994
838.03,COP,09/06/1994,09/06/1994
834.96,COP,10/06/1994,10/06/1994
833.19,COP,11/06/1994,14/06/1994
833.16,COP,15/06/1994,15/06/1994
2346.04,COP,12/02/2005,14/02/2005
2338.27,COP,15/02/2005,15/02/2005
2330.62,COP,16/02/2005,16/02/2005
2331.70,COP,17/02/2005,17/02/2005
2327.45,COP,18/02/2005,18/02/2005
2318.12,COP,19/02/2005,22/02/2005
2311.83,COP,23/02/2005,23/02/2005
2308.58,COP,24/02/2005,24/02/2005
2308.70,COP,25/02/2005,25/02/2005
2323.77,COP,26/02/2005,28/02/2005
2327.98,COP,01/03/2005,01/03/2005
2329.67,COP,02/03/2005,02/03/2005
2333.65,COP,03/03/2005,03/03/2005
2333.70,COP,04/03/2005,04/03/2005
2338.93,COP,05/03/2005,07/03/2005
2324.89,COP,08/03/2005,08/03/2005
2325.69,COP,09/03/2005,09/03/2005
2334.11,COP,10/03/2005,10/03/2005
2340.34,COP,11/03/2005,11/03/2005
2332.72,COP,12/03/2005,14/03/2005
2649.32,COP,09/08/2002,09/08/2002
2568.80,COP,10/08/2002,12/08/2002
2595.80,COP,13/08/2002,13/08/2002
2657.98,COP,14/08/2002,14/08/2002
2635.87,COP,15/08/2002,15/08/2002
2648.77,COP,16/08/2002,16/08/2002
2663.61,COP,17/08/2002,20/08/2002
2620.91,COP,21/08/2002,21/08/2002
2626.17,COP,22/08/2002,22/08/2002
2652.96,COP,23/08/2002,23/08/2002
2643.37,COP,24/08/2002,26/08/2002
2653.29,COP,27/08/2002,27/08/2002
2672.25,COP,28/08/2002,28/08/2002
2688.64,COP,29/08/2002,29/08/2002
2712.46,COP,30/08/2002,30/08/2002
2703.55,COP,31/08/2002,02/09/2002
2679.51,COP,03/09/2002,03/09/2002
2677.39,COP,04/09/2002,04/09/2002
2694.51,COP,05/09/2002,05/09/2002
2714.77,COP,06/09/2002,06/09/2002
2712.14,COP,07/09/2002,09/09/2002
2703.63,COP,10/09/2002,10/09/2002
2707.58,COP,11/09/2002,11/09/2002
2718.85,COP,12/09/2002,12/09/2002
2730.91,COP,13/09/2002,13/09/2002
2741.29,COP,14/09/2002,16/09/2002
2758.95,COP,17/09/2002,17/09/2002
2783.44,COP,18/09/2002,18/09/2002
2785.81,COP,19/09/2002,19/09/2002
2789.01,COP,20/09/2002,20/09/2002
2815.05,COP,21/09/2002,23/09/2002
2825.32,COP,27/09/2002,27/09/2002
2828.08,COP,28/09/2002,30/09/2002
1792.68,COP,06/08/2011,08/08/2011
1811.18,COP,09/08/2011,09/08/2011
1872.01,COP,05/02/2011,07/02/2011
1871.81,COP,08/02/2011,08/02/2011
1875.32,COP,09/02/2011,09/02/2011
1891.54,COP,10/02/2011,10/02/2011
1889.10,COP,11/02/2011,11/02/2011
1880.37,COP,12/02/2011,14/02/2011
1891.84,COP,15/02/2011,15/02/2011
1902.01,COP,16/02/2011,16/02/2011
1907.69,COP,17/02/2011,17/02/2011
1893.46,COP,18/02/2011,18/02/2011
1879.15,COP,19/02/2011,22/02/2011
1889.69,COP,23/02/2011,23/02/2011
1898.28,COP,24/02/2011,24/02/2011
1898.39,COP,25/02/2011,25/02/2011
1895.56,COP,26/02/2011,28/02/2011
1907.37,COP,01/03/2011,01/03/2011
1913.21,COP,02/03/2011,02/03/2011
1916.05,COP,03/03/2011,03/03/2011
1904.73,COP,04/03/2011,04/03/2011
1890.23,COP,05/03/2011,07/03/2011
1893.17,COP,08/03/2011,08/03/2011
1889.85,COP,09/03/2011,09/03/2011
1879.49,COP,10/03/2011,10/03/2011
1871.97,COP,11/03/2011,11/03/2011
1866.20,COP,12/03/2011,14/03/2011
1876.29,COP,15/03/2011,15/03/2011
1887.67,COP,16/03/2011,16/03/2011
1892.62,COP,17/03/2011,17/03/2011
1876.78,COP,18/03/2011,18/03/2011
1874.79,COP,19/03/2011,22/03/2011
1866.34,COP,23/03/2011,23/03/2011
1867.74,COP,24/03/2011,24/03/2011
1865.11,COP,25/03/2011,25/03/2011
1871.37,COP,26/03/2011,28/03/2011
1877.84,COP,29/03/2011,29/03/2011
1888.00,COP,30/03/2011,30/03/2011
1879.47,COP,31/03/2011,31/03/2011
1870.60,COP,01/04/2011,01/04/2011
1858.95,COP,02/04/2011,04/04/2011
1846.78,COP,05/04/2011,05/04/2011
1838.29,COP,06/04/2011,06/04/2011
1826.97,COP,07/04/2011,07/04/2011
1825.09,COP,08/04/2011,08/04/2011
1817.35,COP,09/04/2011,11/04/2011
1815.79,COP,12/04/2011,12/04/2011
1818.14,COP,13/04/2011,13/04/2011
1818.91,COP,14/04/2011,14/04/2011
1811.10,COP,15/04/2011,15/04/2011
1800.63,COP,16/04/2011,18/04/2011
1799.79,COP,19/04/2011,19/04/2011
1790.54,COP,20/04/2011,20/04/2011
1782.59,COP,21/04/2011,25/04/2011
1781.56,COP,26/04/2011,26/04/2011
1787.88,COP,27/04/2011,27/04/2011
1784.11,COP,28/04/2011,28/04/2011
1767.54,COP,29/04/2011,29/04/2011
1768.19,COP,30/04/2011,02/05/2011
1768.37,COP,03/05/2011,03/05/2011
1767.05,COP,04/05/2011,04/05/2011
1763.45,COP,05/05/2011,05/05/2011
1769.46,COP,06/05/2011,06/05/2011
1763.12,COP,07/05/2011,09/05/2011
1779.70,COP,10/05/2011,10/05/2011
1791.72,COP,11/05/2011,11/05/2011
1798.66,COP,12/05/2011,12/05/2011
1807.86,COP,13/05/2011,13/05/2011
1805.37,COP,14/05/2011,16/05/2011
1814.98,COP,17/05/2011,17/05/2011
1826.03,COP,18/05/2011,18/05/2011
1824.62,COP,19/05/2011,19/05/2011
1814.99,COP,20/05/2011,20/05/2011
1819.86,COP,21/05/2011,23/05/2011
1828.12,COP,24/05/2011,24/05/2011
1828.64,COP,25/05/2011,25/05/2011
1831.58,COP,26/05/2011,26/05/2011
1829.75,COP,27/05/2011,27/05/2011
1817.34,COP,28/05/2011,31/05/2011
1797.83,COP,01/06/2011,01/06/2011
1789.41,COP,02/06/2011,02/06/2011
1784.12,COP,03/06/2011,03/06/2011
1785.05,COP,04/06/2011,07/06/2011
1770.13,COP,08/06/2011,08/06/2011
1769.83,COP,09/06/2011,09/06/2011
1772.59,COP,10/06/2011,10/06/2011
